# Force and moment coefficients
# dragDir               : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# sideDir               : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# liftDir               : (0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00)
# rollAxis              : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# pitchAxis             : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# yawAxis               : (0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00)
# magUInf               : 1.6000000000000000e+01
# lRef                  : 1.5300000000000000e+00
# Aref                  : 1.0000000000000000e+00
# CofR                  : (0.0000000000000000e+00 7.6500000000000001e-01 0.0000000000000000e+00)
#
# Time                  	Cd                      	Cd(f)                   	Cd(r)                   	Cl                      	Cl(f)                   	Cl(r)                   	CmPitch                 	CmRoll                  	CmYaw                   	Cs                      	Cs(f)                   	Cs(r)                   
265                     	3.7180763560534309e-03	3.0938351224756061e-03	6.2424123357782461e-04	-2.3914421835529143e-03	3.9370421120766656e-03	-6.3284842956295804e-03	5.1327632038531230e-03	1.2347969444488906e-03	1.9197910596615751e-03	2.6272041255285734e-22	1.9197910596615751e-03	-1.9197910596615751e-03
266                     	3.7316852133785251e-03	3.1020283557656359e-03	6.2965685761288905e-04	-2.3941318937808244e-03	3.9479609457794603e-03	-6.3420928395602838e-03	5.1450268926698716e-03	1.2361857490763735e-03	1.9268178552738797e-03	2.6476859301206548e-22	1.9268178552738797e-03	-1.9268178552738797e-03
267                     	3.7551402870629733e-03	3.1195014090488775e-03	6.3563887801409589e-04	-2.4052592863817823e-03	3.9706067085980004e-03	-6.3758659949797831e-03	5.1732363517888917e-03	1.2419312655173908e-03	1.9389286449540844e-03	2.6734658978685306e-22	1.9389286449540844e-03	-1.9389286449540844e-03
268                     	3.7823200367423093e-03	3.1409730178183913e-03	6.4134701892391843e-04	-2.4205239103218630e-03	3.9982599424993118e-03	-6.4187838528211747e-03	5.2085218976602428e-03	1.2498129994472362e-03	1.9529626333506043e-03	2.6954330849902479e-22	1.9529626333506043e-03	-1.9529626333506043e-03
269                     	3.8084324591862329e-03	3.1614847612937108e-03	6.4694769789252246e-04	-2.4349631056986175e-03	4.0247530270047576e-03	-6.4597161327033751e-03	5.2422345798540659e-03	1.2572685317005939e-03	1.9664455181419107e-03	2.7169227079902796e-22	1.9664455181419107e-03	-1.9664455181419107e-03
270                     	3.8257310365385952e-03	3.1746343409809379e-03	6.5109669555765725e-04	-2.4436788591757097e-03	4.0418871047767672e-03	-6.4855659639524756e-03	5.2637265343646218e-03	1.2617688227116403e-03	1.9753774633107777e-03	2.7205805699211885e-22	1.9753774633107777e-03	-1.9753774633107777e-03
271                     	3.8304819203162817e-03	3.1771328790361117e-03	6.5334904128016961e-04	-2.4439172606117669e-03	4.0454732142342362e-03	-6.4893904748460022e-03	5.2674318445401196e-03	1.2618919188779711e-03	1.9778305340195190e-03	2.7199748363231235e-22	1.9778305340195190e-03	-1.9778305340195190e-03
272                     	3.8203710952711993e-03	3.1670019877000975e-03	6.5336910757110187e-04	-2.4340875358211185e-03	4.0329586715037941e-03	-6.4670462073249130e-03	5.2500024394143531e-03	1.2568164400644977e-03	1.9726099119374164e-03	2.7093967237049279e-22	1.9726099119374164e-03	-1.9726099119374164e-03
273                     	3.7957294793222619e-03	3.1447869620624641e-03	6.5094251725979799e-04	-2.4149253168025799e-03	4.0049732780175146e-03	-6.4198985948200954e-03	5.2124359364188050e-03	1.2469222224013329e-03	1.9598864631794675e-03	2.7021453348300202e-22	1.9598864631794675e-03	-1.9598864631794675e-03
274                     	3.7600806072974908e-03	3.1135756167179215e-03	6.4650499057956965e-04	-2.3889987708808100e-03	3.9654220301074024e-03	-6.3544208009882128e-03	5.1599214155478076e-03	1.2335353130691758e-03	1.9414795292581808e-03	2.6999952006888896e-22	1.9414795292581808e-03	-1.9414795292581808e-03
275                     	3.7197545779673129e-03	3.0790735465034253e-03	6.4068103146388763e-04	-2.3612281949433509e-03	3.9215335639423811e-03	-6.2827617588857325e-03	5.1021476614140568e-03	1.2191962575197688e-03	1.9206575925452142e-03	2.7079743533029062e-22	1.9206575925452142e-03	-1.9206575925452142e-03
276                     	3.6809491983537676e-03	3.0467445248276871e-03	6.3420467352608059e-04	-2.3361936534756060e-03	3.8802521942602900e-03	-6.2164458477358964e-03	5.0483490209980927e-03	1.2062699256508032e-03	1.9006208279081546e-03	2.7248985726527159e-22	1.9006208279081546e-03	-1.9006208279081546e-03
277                     	3.6475590693504892e-03	3.0201832213553460e-03	6.2737584799514308e-04	-2.3170856210386758e-03	3.8461375313920258e-03	-6.1632231524307015e-03	5.0046803419113639e-03	1.1964036866801016e-03	1.8833801730633248e-03	2.7555913482919959e-22	1.8833801730633248e-03	-1.8833801730633248e-03
278                     	3.6226885159315056e-03	3.0018716900716163e-03	6.2081682585988932e-04	-2.3057050267366714e-03	3.8224054559851599e-03	-6.1281104827218321e-03	4.9752579693534953e-03	1.1905274321058635e-03	1.8705385147620194e-03	2.7856591226399332e-22	1.8705385147620194e-03	-1.8705385147620194e-03
279                     	3.6047924523052413e-03	2.9902898577205809e-03	6.1450259458466021e-04	-2.3006041218974422e-03	3.8071626845211023e-03	-6.1077668064185445e-03	4.9574647454698239e-03	1.1878936315679605e-03	1.8612980636085880e-03	2.8267696681020384e-22	1.8612980636085880e-03	-1.8612980636085880e-03
280                     	3.5925259609806957e-03	2.9839943621063772e-03	6.0853159887431845e-04	-2.3002898909778814e-03	3.7986161613101804e-03	-6.0989060522880613e-03	4.9487611067991211e-03	1.1877313816160294e-03	1.8549643850815374e-03	2.8598529504332295e-22	1.8549643850815374e-03	-1.8549643850815374e-03
281                     	3.5833140764873483e-03	2.9805216025470230e-03	6.0279247394032513e-04	-2.3024845359292680e-03	3.7936616229297371e-03	-6.0961461588590051e-03	4.9449038908943709e-03	1.1888645643033488e-03	1.8502079218464091e-03	2.8918759179620010e-22	1.8502079218464091e-03	-1.8502079218464091e-03
282                     	3.5720987946014815e-03	2.9754513647419849e-03	5.9664742985949637e-04	-2.3035253293482339e-03	3.7866763156406270e-03	-6.0902016449888600e-03	4.9384389803147433e-03	1.1894019674412444e-03	1.8444170246635092e-03	2.9121070234444043e-22	1.8444170246635092e-03	-1.8444170246635092e-03
283                     	3.5561602179917770e-03	2.9661719101708671e-03	5.8998830782090977e-04	-2.3009879187312890e-03	3.7743746823048555e-03	-6.0753626010361444e-03	4.9248686416704995e-03	1.1880918011749786e-03	1.8361873021003285e-03	2.9307045521973177e-22	1.8361873021003285e-03	-1.8361873021003285e-03
284                     	3.5341194965269303e-03	2.9512168291435177e-03	5.8290266738341237e-04	-2.2933675110714930e-03	3.7549260367472715e-03	-6.0482935478187640e-03	4.9016097922830182e-03	1.1841570808800528e-03	1.8248067988603114e-03	2.9358348458746667e-22	1.8248067988603114e-03	-1.8248067988603114e-03
285                     	3.5057231680431056e-03	2.9301831670858437e-03	5.7554000095726143e-04	-2.2801291418840085e-03	3.7278367875019694e-03	-6.0079659293859776e-03	4.8679013584439733e-03	1.1773215830642913e-03	1.8101446423229096e-03	2.9400852733530538e-22	1.8101446423229096e-03	-1.8101446423229096e-03
286                     	3.4723712516789022e-03	2.9041919266543175e-03	5.6817932502458487e-04	-2.2620881522110699e-03	3.6945369011245938e-03	-5.9566250533356633e-03	4.8255809772301287e-03	1.1680063008148664e-03	1.7929237181871463e-03	2.9315344792203153e-22	1.7929237181871463e-03	-1.7929237181871463e-03
287                     	3.4361814154617960e-03	2.8750834781347020e-03	5.6109793732709418e-04	-2.2407581502757214e-03	3.6573566565653573e-03	-5.8981148068410778e-03	4.7777357317032179e-03	1.1569927704038038e-03	1.7742374628855013e-03	2.9238977418247274e-22	1.7742374628855013e-03	-1.7742374628855013e-03
288                     	3.3991007485658946e-03	2.8446358223250504e-03	5.5446492624084407e-04	-2.2176971335498962e-03	3.6185355408859796e-03	-5.8362326744358763e-03	4.7273841076609273e-03	1.1450854480421033e-03	1.7550912361876188e-03	2.9128356234707075e-22	1.7550912361876188e-03	-1.7550912361876188e-03
289                     	3.3640005910876825e-03	2.8154186330935763e-03	5.4858195799410616e-04	-2.1951013372798673e-03	3.5813283387467034e-03	-5.7764296760265703e-03	4.6788790073866368e-03	1.1334183375497351e-03	1.7369676254635747e-03	2.9062827737959685e-22	1.7369676254635747e-03	-1.7369676254635747e-03
290                     	3.3335669965049784e-03	2.7898777864023457e-03	5.4368921010263254e-04	-2.1751066593282005e-03	3.5488308165317127e-03	-5.7239374758599141e-03	4.6363841461958127e-03	1.1230942881498567e-03	1.7212535472149882e-03	2.8951425286375051e-22	1.7212535472149882e-03	-1.7212535472149882e-03
291                     	3.3089573782344541e-03	2.7692018686583178e-03	5.3975550957613655e-04	-2.1588942591112279e-03	3.5225285301395235e-03	-5.6814227892507518e-03	4.6019756596951374e-03	1.1147231795410905e-03	1.7085466201341298e-03	2.8904274789919351e-22	1.7085466201341298e-03	-1.7085466201341298e-03
292                     	3.2909997470280329e-03	2.7541484667696061e-03	5.3685128025842701e-04	-2.1471295540266494e-03	3.5033814135236024e-03	-5.6505109675502518e-03	4.5769461905369267e-03	1.1086485932555895e-03	1.6992743791844097e-03	2.8806377831384523e-22	1.6992743791844097e-03	-1.6992743791844097e-03
293                     	3.2792122732398354e-03	2.7443835470579605e-03	5.3482872618187494e-04	-2.1396321999622879e-03	3.4909527272765769e-03	-5.6305849272388639e-03	4.5607688272577204e-03	1.1047774104380429e-03	1.6931880365094569e-03	2.8731391958098857e-22	1.6931880365094569e-03	-1.6931880365094569e-03
294                     	3.2722162075481372e-03	2.7387119186590768e-03	5.3350428888906064e-04	-2.1354225781950158e-03	3.4837220221883946e-03	-5.6191446003834101e-03	4.5514333112859021e-03	1.1026038148850080e-03	1.6895756888647246e-03	2.8561097225310027e-22	1.6895756888647246e-03	-1.6895756888647246e-03
295                     	3.2691197802261810e-03	2.7363140605675840e-03	5.3280571965859695e-04	-2.1337770642979427e-03	3.4806513928403700e-03	-5.6144284571383127e-03	4.5475399249893418e-03	1.1017541704544938e-03	1.6879768799860678e-03	2.8417972694104432e-22	1.6879768799860678e-03	-1.6879768799860678e-03
296                     	3.2682876390271350e-03	2.7358244573115996e-03	5.3246318171553547e-04	-2.1336346529506195e-03	3.4799975552006791e-03	-5.6136322081512978e-03	4.5468148816759889e-03	1.1016806377980319e-03	1.6875472123081287e-03	2.8213677870761281e-22	1.6875472123081287e-03	-1.6875472123081287e-03
297                     	3.2687814243342298e-03	2.7363816399869618e-03	5.3239978434726793e-04	-2.1342355943852745e-03	3.4806683646972244e-03	-5.6149039590824993e-03	4.5477861618898616e-03	1.1019909278198470e-03	1.6878021733490469e-03	2.8069758669750859e-22	1.6878021733490469e-03	-1.6878021733490469e-03
298                     	3.2697539138034511e-03	2.7372752318057529e-03	5.3247868199769808e-04	-2.1350245070926089e-03	3.4817583945751518e-03	-5.6167829016677611e-03	4.5492706481214569e-03	1.1023982749040276e-03	1.6883043084344618e-03	2.7872850054165055e-22	1.6883043084344618e-03	-1.6883043084344618e-03
299                     	3.2719460880268228e-03	2.7390955074445859e-03	5.3285058058223655e-04	-2.1364270494299972e-03	3.4840279184505988e-03	-5.6204549678805955e-03	4.5522414431655974e-03	1.1031224634311749e-03	1.6894362153863987e-03	2.7739283584725030e-22	1.6894362153863987e-03	-1.6894362153863987e-03
300                     	3.2753315082915419e-03	2.7419159598815659e-03	5.3341554840997626e-04	-2.1386111579440080e-03	3.4875587399594470e-03	-5.6261698979034550e-03	4.5568643189314506e-03	1.1042502057357947e-03	1.6911842428433451e-03	2.7573277182832377e-22	1.6911842428433451e-03	-1.6911842428433451e-03
301                     	3.2807826679398218e-03	2.7464816671089803e-03	5.3430100083084152e-04	-2.1421749489908570e-03	3.4933018532345875e-03	-5.6354768022254444e-03	4.5643893277300162e-03	1.1060903331390694e-03	1.6939988939035674e-03	2.7485383359404982e-22	1.6939988939035674e-03	-1.6939988939035674e-03
302                     	3.2882339383128343e-03	2.7528804766946673e-03	5.3535346161816732e-04	-2.1473521095361032e-03	3.5013525832048613e-03	-5.6487046927409636e-03	4.5750286379729124e-03	1.1087635075382499e-03	1.6978462818739476e-03	2.7414580669387975e-22	1.6978462818739476e-03	-1.6978462818739476e-03
303                     	3.2980509814439329e-03	2.7614694813486631e-03	5.3658150009526994e-04	-2.1544801337453736e-03	3.5121626735607312e-03	-5.6666428073061052e-03	4.5894027404334179e-03	1.1124439906266966e-03	1.7029152126409842e-03	2.7426243004541793e-22	1.7029152126409842e-03	-1.7029152126409842e-03
304                     	3.3085070070800458e-03	2.7709357725209062e-03	5.3757123455913962e-04	-2.1626884449882930e-03	3.5240423640880165e-03	-5.6867308090763086e-03	4.6053865865821626e-03	1.1166822689808833e-03	1.7083140755511342e-03	2.7489128585207266e-22	1.7083140755511342e-03	-1.7083140755511342e-03
305                     	3.3192084789195968e-03	2.7809542569014029e-03	5.3825422201819349e-04	-2.1717285147919698e-03	3.5365813955819531e-03	-5.7083099103739229e-03	4.6224456529779375e-03	1.1213500174416049e-03	1.7138396721218833e-03	2.7610599338886227e-22	1.7138396721218833e-03	-1.7138396721218833e-03
306                     	3.3288086532776546e-03	2.7904204787297130e-03	5.3838817454794109e-04	-2.1807654591127269e-03	3.5483695994090536e-03	-5.7291350585217810e-03	4.6387523289654169e-03	1.1260161520908860e-03	1.7187966248949974e-03	2.7716302417253405e-22	1.7187966248949974e-03	-1.7187966248949974e-03
307                     	3.3366963980612152e-03	2.7987954977703321e-03	5.3790090029088287e-04	-2.1893473000908588e-03	3.5587247699211729e-03	-5.7480720700120317e-03	4.6533984199666027e-03	1.1304472987397247e-03	1.7228693820054632e-03	2.7892037596539347e-22	1.7228693820054632e-03	-1.7228693820054632e-03
308                     	3.3422240313851601e-03	2.8054593923428350e-03	5.3676463904232536e-04	-2.1969006155378363e-03	3.5668685960228525e-03	-5.7637692115606893e-03	4.6653189037917705e-03	1.1343473766502546e-03	1.7257235194733825e-03	2.8035710346685776e-22	1.7257235194733825e-03	-1.7257235194733825e-03
309                     	3.3456189408249556e-03	2.8105479162364752e-03	5.3507102458848069e-04	-2.2034681292540689e-03	3.5729802145444251e-03	-5.7764483437984931e-03	4.6747142791714593e-03	1.1377384458239972e-03	1.7274764465697481e-03	2.8219581795785838e-22	1.7274764465697481e-03	-1.7274764465697481e-03
310                     	3.3465030416402171e-03	2.8136589246458483e-03	5.3284411699436925e-04	-2.2086371238650400e-03	3.5765614700571336e-03	-5.7851985939221737e-03	4.6808800319896532e-03	1.1404074038257393e-03	1.7279329430691319e-03	2.8357672812584425e-22	1.7279329430691319e-03	-1.7279329430691319e-03
311                     	3.3458269994496399e-03	2.8155074625421809e-03	5.3031953690745872e-04	-2.2128718520386874e-03	3.5785346274762658e-03	-5.7914064795149536e-03	4.6849705534956097e-03	1.1425939628173613e-03	1.7275838755328207e-03	2.8544352477876616e-22	1.7275838755328207e-03	-1.7275838755328207e-03
312                     	3.3437445093926878e-03	2.8161638812172355e-03	5.2758062817545234e-04	-2.2161597323759061e-03	3.5789972177216567e-03	-5.7951569500975623e-03	4.6870770839096097e-03	1.1442916265208916e-03	1.7265086028890343e-03	2.8675478734152234e-22	1.7265086028890343e-03	-1.7265086028890343e-03
313                     	3.3416438586495638e-03	2.8166977901878986e-03	5.2494606846166514e-04	-2.2192279330640100e-03	3.5793251941389822e-03	-5.7985531272029918e-03	4.6889391606709874e-03	1.1458758608631169e-03	1.7254239531589249e-03	2.8816567808422009e-22	1.7254239531589249e-03	-1.7254239531589249e-03
314                     	3.3402076016608852e-03	2.8176327421370537e-03	5.2257485952383138e-04	-2.2224294686064754e-03	3.5801904630477764e-03	-5.8026199316542522e-03	4.6914051973510141e-03	1.1475289413066111e-03	1.7246823564131368e-03	2.8880192149933595e-22	1.7246823564131368e-03	-1.7246823564131368e-03
315                     	3.3406471181285746e-03	2.8199434773980782e-03	5.2070364073049640e-04	-2.2264790823426587e-03	3.5828373635613401e-03	-5.8093164459039988e-03	4.6960769047326694e-03	1.1496199183337909e-03	1.7249092962886119e-03	2.8970391666584848e-22	1.7249092962886119e-03	-1.7249092962886119e-03
316                     	3.3437566682611233e-03	2.8242967404834688e-03	5.1945992777765451e-04	-2.2318989388860110e-03	3.5881112235806459e-03	-5.8200101624666560e-03	4.7040606930236510e-03	1.1524184063529072e-03	1.7265148809975735e-03	2.8978576122278438e-22	1.7265148809975735e-03	-1.7265148809975735e-03
317                     	3.3503728238964692e-03	2.8313608389152235e-03	5.1901198498124543e-04	-2.2391732572904972e-03	3.5968640339280743e-03	-5.8360372912185706e-03	4.7164506625733222e-03	1.1561744269669892e-03	1.7299310659334701e-03	2.8980461680562568e-22	1.7299310659334701e-03	-1.7299310659334701e-03
318                     	3.3615088032994426e-03	2.8420005404295504e-03	5.1950826286989253e-04	-2.2489956864976423e-03	3.6101885528260023e-03	-5.8591842393236450e-03	4.7346863960748241e-03	1.1612461387798289e-03	1.7356810160827187e-03	2.8877196834781398e-22	1.7356810160827187e-03	-1.7356810160827187e-03
319                     	3.3777357231187244e-03	2.8567322893078332e-03	5.2100343381089121e-04	-2.2618133853862799e-03	3.6287336223097778e-03	-5.8905470076960577e-03	4.7596403150029177e-03	1.1678644277484710e-03	1.7440596217410400e-03	2.8761081862575639e-22	1.7440596217410400e-03	-1.7440596217410400e-03
320                     	3.3992315016166878e-03	2.8757013093427433e-03	5.2353019227394429e-04	-2.2777353222248522e-03	3.6526808769408647e-03	-5.9304161991657169e-03	4.7915485380532908e-03	1.1760855585343996e-03	1.7551587492007728e-03	2.8584482220868789e-22	1.7551587492007728e-03	-1.7551587492007728e-03
321                     	3.4254264259154172e-03	2.8984913220825789e-03	5.2693510383283813e-04	-2.2965069708367736e-03	3.6814907767234529e-03	-5.9779977475602269e-03	4.8297442621418399e-03	1.1857781091248703e-03	1.7686842329890052e-03	2.8404211942117177e-22	1.7686842329890052e-03	-1.7686842329890052e-03
322                     	3.4566262660727918e-03	2.9253216926785632e-03	5.3130457339422871e-04	-2.3182570838639451e-03	3.7154497180153625e-03	-6.0337068018793075e-03	4.8745782599473346e-03	1.1970085596421673e-03	1.7847939543774549e-03	2.8138417397637113e-22	1.7847939543774549e-03	-1.7847939543774549e-03
323                     	3.4926680224787367e-03	2.9561106661930236e-03	5.3655735628571253e-04	-2.3429851671887252e-03	3.7544487589096171e-03	-6.0974339260983423e-03	4.9259413425039797e-03	1.2097766549536556e-03	1.8034037501687592e-03	2.7905241711321659e-22	1.8034037501687592e-03	-1.8034037501687592e-03
324                     	3.5325297222386027e-03	2.9901274760493765e-03	5.4240224618922579e-04	-2.3702655706873592e-03	3.7975346433492567e-03	-6.1678002140366159e-03	4.9826674286929367e-03	1.2238626149300754e-03	1.8239859350120896e-03	2.7605586992415313e-22	1.8239859350120896e-03	-1.8239859350120896e-03
325                     	3.5750857104762152e-03	3.0265124281988343e-03	5.4857328227738084e-04	-2.3995233501644475e-03	3.8436036444966107e-03	-6.2431269946610583e-03	5.0433653195788341e-03	1.2389695729607267e-03	1.8459592884158234e-03	2.7360234019594443e-22	1.8459592884158234e-03	-1.8459592884158234e-03
326                     	3.6181963786296322e-03	3.0636091415904747e-03	5.5458723703915691e-04	-2.4296224771920994e-03	3.8905300737165044e-03	-6.3201525509086033e-03	5.1053413123125536e-03	1.2545109522756591e-03	1.8682190451747788e-03	2.7123809984253485e-22	1.8682190451747788e-03	-1.8682190451747788e-03
327                     	3.6619065258331179e-03	3.1014742877793094e-03	5.6043223805380847e-04	-2.4606293266329214e-03	3.9383928501508783e-03	-6.3990221767838001e-03	5.1687075134673396e-03	1.2705210248627505e-03	1.8907883368680814e-03	2.6969386862642703e-22	1.8907883368680814e-03	-1.8907883368680814e-03
328                     	3.7050113277400927e-03	3.1391881557677010e-03	5.6582317197239153e-04	-2.4919293830422931e-03	3.9860089285384303e-03	-6.4779383115807230e-03	5.2319736200595766e-03	1.2866824918976547e-03	1.9130450646501127e-03	2.6807871618048702e-22	1.9130450646501127e-03	-1.9130450646501127e-03
329                     	3.7474497276221439e-03	3.1766899840520771e-03	5.7075974357006652e-04	-2.5234640936313145e-03	4.0333103209439381e-03	-6.5567744145752531e-03	5.2950423677595960e-03	1.3029651202410054e-03	1.9349577024977067e-03	2.6730690042617544e-22	1.9349577024977067e-03	-1.9349577024977067e-03
330                     	3.7892544739119940e-03	3.2137467272325090e-03	5.7550774667948501e-04	-2.5547504052190672e-03	4.0800527626064110e-03	-6.6348031678254782e-03	5.3574279652159450e-03	1.3191194902765122e-03	1.9565431597323348e-03	2.6661532738432776e-22	1.9565431597323348e-03	-1.9565431597323348e-03
331                     	3.8303389274596655e-03	3.2498528499019493e-03	5.8048607755771585e-04	-2.5848931403080226e-03	4.1256738086764997e-03	-6.7105669489845223e-03	5.4181203788305106e-03	1.3346833861721168e-03	1.9777567011066252e-03	2.6648346251788695e-22	1.9777567011066252e-03	-1.9777567011066252e-03
332                     	3.8680839841734528e-03	3.2820489396593118e-03	5.8603504451414101e-04	-2.6106969997291853e-03	4.1665438155978982e-03	-6.7772408153270822e-03	5.4718923154624902e-03	1.3480069475725854e-03	1.9972459787562266e-03	2.6621627268624771e-22	1.9972459787562266e-03	-1.9972459787562266e-03
333                     	3.8998817569090311e-03	3.3072543354382058e-03	5.9262742147082512e-04	-2.6287209989684147e-03	4.1989009563522129e-03	-6.8276219553206272e-03	5.5132614558364200e-03	1.3573134569836904e-03	2.0136644365739437e-03	2.6652900936445484e-22	2.0136644365739437e-03	-2.0136644365739437e-03
334                     	3.9220357082485179e-03	3.3216246557422990e-03	6.0041105250621890e-04	-2.6350992487032942e-03	4.2179730797941737e-03	-6.8530723284974688e-03	5.5355227041458208e-03	1.3606068016180403e-03	2.0251034049126359e-03	2.6609251050265737e-22	2.0251034049126359e-03	-2.0251034049126359e-03
335                     	3.9303539731033506e-03	3.3214965569401686e-03	6.0885741616318202e-04	-2.6267961299929064e-03	4.2190984724831838e-03	-6.8458946024760907e-03	5.5324965374796368e-03	1.3563195703884933e-03	2.0293984567004227e-03	2.6580917731184180e-22	2.0293984567004227e-03	-2.0293984567004227e-03
336                     	3.9208825048845106e-03	3.3038225726824896e-03	6.1705993220202086e-04	-2.6017385062880485e-03	4.1983253754766491e-03	-6.8000638817646971e-03	5.4991946286206735e-03	1.3433813202402345e-03	2.0245079600384078e-03	2.6510031987253515e-22	2.0245079600384078e-03	-2.0245079600384078e-03
337                     	3.8928842461846041e-03	3.2689534831511461e-03	6.2393076303345833e-04	-2.5613194694810520e-03	4.1558905517592596e-03	-6.7172100212403120e-03	5.4365502864997858e-03	1.3225113600588438e-03	2.0100513428011986e-03	2.6440405055769322e-22	2.0100513428011986e-03	-2.0100513428011986e-03
338                     	3.8488626173377961e-03	3.2202757750486775e-03	6.2858684228911887e-04	-2.5096734602038759e-03	4.0958599495986795e-03	-6.6055334098025550e-03	5.3506966797006172e-03	1.2958444663797792e-03	1.9873212207169007e-03	2.6290989161838987e-22	1.9873212207169007e-03	-1.9873212207169007e-03
339                     	3.7929655856804565e-03	3.1626030289311959e-03	6.3036255674926071e-04	-2.4521062800242801e-03	4.0241306301468443e-03	-6.4762369101711240e-03	5.2501837701589837e-03	1.2661202360909674e-03	1.9584593546977521e-03	2.6258629778541164e-22	1.9584593546977521e-03	-1.9584593546977521e-03
340                     	3.7332815213219589e-03	3.1036183172605883e-03	6.2966320406137016e-04	-2.3956653944270903e-03	3.9503633503019508e-03	-6.3460287447290407e-03	5.1481960475154957e-03	1.2369775565996093e-03	1.9276420927087244e-03	2.6347083391296756e-22	1.9276420927087244e-03	-1.9276420927087244e-03
341                     	3.6787281798377220e-03	3.0515072023505462e-03	6.2722097748717589e-04	-2.3475683063550355e-03	3.8849069485306659e-03	-6.2324752548857014e-03	5.0586911017081833e-03	1.2121431124316850e-03	1.8994740274979106e-03	2.6603644510474002e-22	1.8994740274979106e-03	-1.8994740274979106e-03
342                     	3.6364253282073987e-03	3.0126822631646529e-03	6.2374306504274588e-04	-2.3133398564091877e-03	3.8358962010124112e-03	-6.1492360574215985e-03	4.9925661292170046e-03	1.1944695990609535e-03	1.8776313786168911e-03	2.6987179522616277e-22	1.8776313786168911e-03	-1.8776313786168911e-03
343                     	3.6105917142727813e-03	2.9905733903185590e-03	6.2001832395422235e-04	-2.2955375009730602e-03	3.8077515760725125e-03	-6.1032890770455735e-03	4.9555203265590425e-03	1.1852775331821683e-03	1.8642924537748352e-03	2.7464395985905425e-22	1.8642924537748352e-03	-1.8642924537748352e-03
344                     	3.6030181734029720e-03	2.9862373803189054e-03	6.1678079308406688e-04	-2.2944737838413334e-03	3.8019160982012291e-03	-6.0963898820425621e-03	4.9491529901218960e-03	1.1847282936174191e-03	1.8603819326721235e-03	2.7917406575928531e-22	1.8603819326721235e-03	-1.8603819326721235e-03
345                     	3.6075417385161563e-03	2.9942929208330140e-03	6.1324881768314206e-04	-2.3056946062147499e-03	3.8115517653227408e-03	-6.1172463715374915e-03	4.9643990684301162e-03	1.1905220515749360e-03	1.8627176296913477e-03	2.8407420602016085e-22	1.8627176296913477e-03	-1.8627176296913477e-03
346                     	3.6193451619668682e-03	3.0099450432421893e-03	6.0940011872467881e-04	-2.3245783129821457e-03	3.8306692167536368e-03	-6.1552475297357830e-03	4.9929583732447099e-03	1.2002724622587552e-03	1.8688122078129583e-03	2.8788881493056864e-22	1.8688122078129583e-03	-1.8688122078129583e-03
347                     	3.6324540571374452e-03	3.0274680518517123e-03	6.0498600528573307e-04	-2.3458212223075618e-03	3.8520733961287944e-03	-6.1978946184363566e-03	5.0249840072825753e-03	1.2112410232829895e-03	1.8755808530317537e-03	2.9167974744181626e-22	1.8755808530317537e-03	-1.8755808530317537e-03
348                     	3.6429004262401444e-03	3.0426793229473064e-03	6.0022110329283843e-04	-2.3651652380198332e-03	3.8705716217113857e-03	-6.2357368597312189e-03	5.0531542407213021e-03	1.2212291098272340e-03	1.8809747298887012e-03	2.9339834546951677e-22	1.8809747298887012e-03	-1.8809747298887012e-03
349                     	3.6480481306995090e-03	3.0525177857612697e-03	5.9553034493823969e-04	-2.3792346737083773e-03	3.8823871157531698e-03	-6.2616217894615467e-03	5.0720044526073585e-03	1.2284937204115149e-03	1.8836326949363473e-03	2.9381703679098603e-22	1.8836326949363473e-03	-1.8836326949363473e-03
350                     	3.6457347873965896e-03	3.0543960740127265e-03	5.9133871338386279e-04	-2.3851125074444068e-03	3.8843348860833340e-03	-6.2694473935277408e-03	5.0768911398055378e-03	1.2315286803144321e-03	1.8824382235577170e-03	2.9231065118936954e-22	1.8824382235577170e-03	-1.8824382235577170e-03
351                     	3.6366718508771562e-03	3.0484896499524700e-03	5.8818220092468610e-04	-2.3824496183623496e-03	3.8766944255599844e-03	-6.2591440439223349e-03	5.0679192347411594e-03	1.2301537245138919e-03	1.8777586680999714e-03	2.8946428106177673e-22	1.8777586680999714e-03	-1.8777586680999714e-03
352                     	3.6207970384212599e-03	3.0348850900832366e-03	5.8591194833802350e-04	-2.3714739916899864e-03	3.8595390621303945e-03	-6.2310130538203810e-03	5.0452760579753880e-03	1.2244865708726065e-03	1.8695618695116309e-03	2.8605933879400928e-22	1.8695618695116309e-03	-1.8695618695116309e-03
353                     	3.6005542154164847e-03	3.0158878845098569e-03	5.8466633090662791e-04	-2.3542841626664176e-03	3.8357482299407786e-03	-6.1900323926071966e-03	5.0128903112739874e-03	1.2156107768016144e-03	1.8591096929274655e-03	2.8305453295146462e-22	1.8591096929274655e-03	-1.8591096929274655e-03
