# Force and moment coefficients
# dragDir               : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# sideDir               : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# liftDir               : (0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00)
# rollAxis              : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# pitchAxis             : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# yawAxis               : (0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00)
# magUInf               : 1.6000000000000000e+01
# lRef                  : 1.5300000000000000e+00
# Aref                  : 1.0000000000000000e+00
# CofR                  : (0.0000000000000000e+00 7.6500000000000001e-01 0.0000000000000000e+00)
#
# Time                  	Cd                      	Cd(f)                   	Cd(r)                   	Cl                      	Cl(f)                   	Cl(r)                   	CmPitch                 	CmRoll                  	CmYaw                   	Cs                      	Cs(f)                   	Cs(r)                   
215                     	-6.8671018629994527e-03	4.0773324231179423e-02	-4.7640426094178873e-02	-8.5615846834049422e-02	4.3319456389404092e-02	-1.2893530322345351e-01	8.6127379806428803e-02	4.4206875162679148e-02	-3.5457584782807592e-03	-2.4339289642479430e-22	-3.5457584782807592e-03	3.5457584782807592e-03
216                     	-6.7170077555304851e-03	4.0861012673736236e-02	-4.7578020429266732e-02	-8.5640329523794065e-02	4.3431652224369344e-02	-1.2907198174816339e-01	8.6251816986266369e-02	4.4219516551501484e-02	-3.4682589064503823e-03	-2.5709572928599999e-22	-3.4682589064503823e-03	3.4682589064503823e-03
217                     	-6.5344675310999821e-03	4.1012829759380968e-02	-4.7547297290480947e-02	-8.5757591383726919e-02	4.3618475796913268e-02	-1.2937606718064018e-01	8.6497271488776728e-02	4.4280063524930954e-02	-3.3740061108294027e-03	-2.6936824826058073e-22	-3.3740061108294027e-03	3.3740061108294027e-03
218                     	-6.3282365785988356e-03	4.1221746731772299e-02	-4.7549983310371143e-02	-8.5962498078784630e-02	4.3870921321754512e-02	-1.2983341940053914e-01	8.6852170361146827e-02	4.4385865021071717e-02	-3.2675208477732538e-03	-2.8717673600632217e-22	-3.2675208477732538e-03	3.2675208477732538e-03
219                     	-6.1054116859689559e-03	4.1484464556636791e-02	-4.7589876242605751e-02	-8.6255532546101604e-02	4.4184791459351613e-02	-1.3044032400545322e-01	8.7312557732402415e-02	4.4537170399621274e-02	-3.1524674718401832e-03	-3.0195142569368365e-22	-3.1524674718401832e-03	3.1524674718401832e-03
220                     	-5.8785897773817467e-03	4.1788139077805306e-02	-4.7666728855187052e-02	-8.6624017681948259e-02	4.4544410727392854e-02	-1.3116842840934112e-01	8.7856419568366984e-02	4.4727433966496179e-02	-3.0353502772101863e-03	-3.2090796940127274e-22	-3.0353502772101863e-03	3.0353502772101863e-03
221                     	-5.6567291882413566e-03	4.2124346608573372e-02	-4.7781075796814731e-02	-8.7060314101420011e-02	4.4939565323681985e-02	-1.3199987942510197e-01	8.8469722374391990e-02	4.4952711202694055e-02	-2.9207948096148183e-03	-3.3559863713618317e-22	-2.9207948096148183e-03	2.9207948096148183e-03
222                     	-5.4452507284413355e-03	4.2490104739066920e-02	-4.7935355467508260e-02	-8.7563895010164677e-02	4.5366519212900414e-02	-1.3293041422306509e-01	8.9148466717982752e-02	4.5212730103287586e-02	-2.8116000493259149e-03	-3.5360919712166001e-22	-2.8116000493259149e-03	2.8116000493259149e-03
223                     	-5.2614764391192038e-03	4.2855601829400188e-02	-4.8117078268519395e-02	-8.8093797816339692e-02	4.5790032200477580e-02	-1.3388383001681728e-01	8.9836931108647419e-02	4.5486340048959795e-02	-2.7167100568001147e-03	-3.6681532611795500e-22	-2.7167100568001147e-03	2.7167100568001147e-03
224                     	-5.1054465637114538e-03	4.3225974006109419e-02	-4.8331420569820871e-02	-8.8660008671628709e-02	4.6215961156939891e-02	-1.3487596982856861e-01	9.0545965492754246e-02	4.5778697287965145e-02	-2.6361456113281295e-03	-3.8078909186251559e-22	-2.6361456113281295e-03	2.6361456113281295e-03
225                     	-4.9939051285351902e-03	4.3567191537203682e-02	-4.8561096665738872e-02	-8.9212836044621532e-02	4.6604765598260267e-02	-1.3581760164288181e-01	9.1211183620571026e-02	4.6064144101471277e-02	-2.5785523212698076e-03	-3.8858203166933867e-22	-2.5785523212698076e-03	2.5785523212698076e-03
226                     	-4.9259790709458781e-03	4.3878577093025659e-02	-4.8804556163971537e-02	-8.9750122710889585e-02	4.6955809480340192e-02	-1.3670593219122976e-01	9.1830870835784978e-02	4.6341566628498601e-02	-2.5434793895733653e-03	-3.9741078198747647e-22	-2.5434793895733653e-03	2.5434793895733653e-03
227                     	-4.9063455446378213e-03	4.4144773711879859e-02	-4.9051119256517686e-02	-9.0246655849144403e-02	4.7251663673728524e-02	-1.3749831952287292e-01	9.2374991598300718e-02	4.6597946484198773e-02	-2.5333418171659353e-03	-4.0063462438700661e-22	-2.5333418171659353e-03	2.5333418171659353e-03
228                     	-4.9419460540718182e-03	4.4344753106699865e-02	-4.9286699160771691e-02	-9.0668431626096002e-02	4.7468256457515019e-02	-1.3813668808361104e-01	9.2802472270563013e-02	4.6815726133735781e-02	-2.5517237795534176e-03	-4.0335257734248887e-22	-2.5517237795534176e-03	2.5517237795534176e-03
229                     	-5.0290853900630140e-03	4.4473740180041875e-02	-4.9502825570104880e-02	-9.1002623796028234e-02	4.7600909827261915e-02	-1.3860353362329017e-01	9.3102221725276033e-02	4.6988282875073374e-02	-2.5967172929083500e-03	-4.0076949507386817e-22	-2.5967172929083500e-03	2.5967172929083500e-03
230                     	-5.1656435265638239e-03	4.4522988745300335e-02	-4.9688632271864160e-02	-9.1230240605228982e-02	4.7640290204192713e-02	-1.3887053080942169e-01	9.3255410506807204e-02	4.7105810508582244e-02	-2.6672277032584457e-03	-3.9777151901865842e-22	-2.6672277032584457e-03	2.6672277032584457e-03
231                     	-5.3447695326863656e-03	4.4496127824279710e-02	-4.9840897356966070e-02	-9.1351676283105268e-02	4.7591403617646015e-02	-1.3894307990075128e-01	9.3267241759198649e-02	4.7168512590622894e-02	-2.7597176018445942e-03	-3.8931687363379646e-22	-2.7597176018445942e-03	2.7597176018445942e-03
232                     	-5.5607267789880080e-03	4.4394370724458017e-02	-4.9955097503446025e-02	-9.1363725562463999e-02	4.7455950521725999e-02	-1.3881967608419002e-01	9.3137813302957992e-02	4.7174734113952024e-02	-2.8712249381702779e-03	-3.7953058697445630e-22	-2.8712249381702779e-03	2.8712249381702779e-03
233                     	-5.8058935207563880e-03	4.4219031232613802e-02	-5.0024924753370191e-02	-9.1261552315541533e-02	4.7236458919654854e-02	-1.3849801123519637e-01	9.2867235077425614e-02	4.7121977992991997e-02	-2.9978143015670202e-03	-3.6574153414251648e-22	-2.9978143015670202e-03	2.9978143015670202e-03
234                     	-6.0674543922728582e-03	4.3982468994384537e-02	-5.0049923386657397e-02	-9.1056683761388868e-02	4.6947794579639587e-02	-1.3800447834102847e-01	9.2476136460334021e-02	4.7016196190520970e-02	-3.1328686077748726e-03	-3.5233564818681884e-22	-3.1328686077748726e-03	3.1328686077748726e-03
235                     	-6.3368492346954682e-03	4.3688910612628570e-02	-5.0025759847324047e-02	-9.0749016331473045e-02	4.6595367184448011e-02	-1.3734438351592107e-01	9.1969875350184527e-02	4.6857335229976309e-02	-3.2719679054963591e-03	-3.3589347670366682e-22	-3.2719679054963591e-03	3.2719679054963591e-03
236                     	-6.5997943766220096e-03	4.3348823284894769e-02	-4.9948617661516773e-02	-9.0344990283550544e-02	4.6191878141683351e-02	-1.3653686842523388e-01	9.1364373283458616e-02	4.6648720473205771e-02	-3.4077369657067882e-03	-3.2025375809913069e-22	-3.4077369657067882e-03	3.4077369657067882e-03
237                     	-6.8434797677004826e-03	4.2978350097426093e-02	-4.9821829865126580e-02	-8.9863465406775589e-02	4.5756749828813711e-02	-1.3562021523558931e-01	9.0688482532201506e-02	4.6400089981276336e-02	-3.5335614486819455e-03	-3.0287916813546062e-22	-3.5335614486819455e-03	3.5335614486819455e-03
238                     	-7.0630758291371437e-03	4.2581616814401320e-02	-4.9644692643538470e-02	-8.9307755361169430e-02	4.5294630441180032e-02	-1.3460238580234946e-01	8.9948508121764748e-02	4.6113154728969895e-02	-3.6469476503387917e-03	-2.8743814571617273e-22	-3.6469476503387917e-03	3.6469476503387917e-03
239                     	-7.2515288492852143e-03	4.2170719601479605e-02	-4.9422248450764816e-02	-8.8694456405021549e-02	4.4820038722176860e-02	-1.3351449512719840e-01	8.9167266924687641e-02	4.5796484026122207e-02	-3.7442534581276568e-03	-2.7042170801880528e-22	-3.7442534581276568e-03	3.7442534581276568e-03
240                     	-7.4034710294370891e-03	4.1755720601844182e-02	-4.9159191631281268e-02	-8.8037858048532952e-02	4.4344678768658587e-02	-1.3238253681719153e-01	8.8363607792925056e-02	4.5457456116562725e-02	-3.8227072635655555e-03	-2.5457290868500224e-22	-3.8227072635655555e-03	3.8227072635655555e-03
241                     	-7.5151535335988475e-03	4.1349101014714319e-02	-4.8864254548313162e-02	-8.7358502538881208e-02	4.3882945846302819e-02	-1.3124144838518403e-01	8.7562197115743423e-02	4.5106677781513740e-02	-3.8803733931654177e-03	-2.3992647322432430e-22	-3.8803733931654177e-03	3.8803733931654177e-03
242                     	-7.5816402520973106e-03	4.0965276474922575e-02	-4.8546916727019891e-02	-8.6679528860108934e-02	4.3451590935954645e-02	-1.3013111979606359e-01	8.6791355366009112e-02	4.4756096600971233e-02	-3.9147031367038412e-03	-2.2602357058193167e-22	-3.9147031367038412e-03	3.9147031367038412e-03
243                     	-7.5981830802567497e-03	4.0627561155331511e-02	-4.8225744235588258e-02	-8.6041491929181924e-02	4.3077159199245763e-02	-1.2911865112842766e-01	8.6097905163836724e-02	4.4426652695459881e-02	-3.9232448584332258e-03	-2.1254053605840311e-22	-3.9232448584332258e-03	3.9232448584332258e-03
244                     	-7.5648601586866624e-03	4.0342967134845781e-02	-4.7907827293532448e-02	-8.5458047769252324e-02	4.2767322776137519e-02	-1.2822537054538985e-01	8.5496346660763681e-02	4.4125397214189115e-02	-3.9060389054656600e-03	-2.0037883169150943e-22	-3.9060389054656600e-03	3.9060389054656600e-03
245                     	-7.4846353603409931e-03	4.0121671985299742e-02	-4.7606307345640732e-02	-8.4951777453379271e-02	4.2532920138605629e-02	-1.2748469759198491e-01	8.5008808865295257e-02	4.3863989665470234e-02	-3.8646156435747521e-03	-1.9309407481650304e-22	-3.8646156435747521e-03	3.8646156435747521e-03
246                     	-7.3585767788629831e-03	3.9973082091569558e-02	-4.7331658870432544e-02	-8.4541932703711020e-02	4.2384370391396253e-02	-1.2692630309510727e-01	8.4655336743251763e-02	4.3652370481001047e-02	-3.7995265720926481e-03	-1.9127813928227097e-22	-3.7995265720926481e-03	3.7995265720926481e-03
247                     	-7.1934282318357988e-03	3.9897399832176966e-02	-4.7090828064012762e-02	-8.4235435874158479e-02	4.2320802605691411e-02	-1.2655623847984990e-01	8.4438520542770651e-02	4.3494113948094860e-02	-3.7142537929086865e-03	-1.9683633629141497e-22	-3.7142537929086865e-03	3.7142537929086865e-03
248                     	-6.9960799663284457e-03	3.9891029707036826e-02	-4.6887109673365270e-02	-8.4031995729123746e-02	4.2337447525970746e-02	-1.2636944325509450e-01	8.4353445390532619e-02	4.3389069690201051e-02	-3.6123550152937604e-03	-2.0395563179995161e-22	-3.6123550152937604e-03	3.6123550152937604e-03
249                     	-6.7708498598891345e-03	3.9955154420120563e-02	-4.6726004280009698e-02	-8.3938084057721143e-02	4.2435112079339810e-02	-1.2637319613706097e-01	8.4404154108200374e-02	4.3340579350065127e-02	-3.4960597315767386e-03	-2.1519338834261973e-22	-3.4960597315767386e-03	3.4960597315767386e-03
250                     	-6.5278161527107343e-03	4.0083529630486413e-02	-4.6611345783197144e-02	-8.3951366698060512e-02	4.2605705049935612e-02	-1.2655707174799613e-01	8.4581388398965868e-02	4.3347437706841782e-02	-3.3705717389813580e-03	-2.2516919875116265e-22	-3.3705717389813580e-03	3.3705717389813580e-03
251                     	-6.2777927531862841e-03	4.0267302733542745e-02	-4.6545095486729034e-02	-8.4065170428491154e-02	4.2838182068439423e-02	-1.2690335249693058e-01	8.4870767282685000e-02	4.3406199110135886e-02	-3.2414746895537026e-03	-2.4103050223996520e-22	-3.2414746895537026e-03	3.2414746895537026e-03
252                     	-6.0355184861728391e-03	4.0485787855644363e-02	-4.6521306341817205e-02	-8.4253705140580046e-02	4.3108084722345195e-02	-1.2736178986292526e-01	8.5234937292635218e-02	4.3503547098730784e-02	-3.1163788261938195e-03	-2.5415292632312936e-22	-3.1163788261938195e-03	3.1163788261938195e-03
253                     	-5.8131694832617266e-03	4.0722699224225306e-02	-4.6535868707487035e-02	-8.4497220845265675e-02	4.3396312930607181e-02	-1.2789353377587284e-01	8.5644923353240018e-02	4.3629283965856171e-02	-3.0015711710959245e-03	-2.7157800916865610e-22	-3.0015711710959245e-03	3.0015711710959245e-03
254                     	-5.6169733458190946e-03	4.0968233362008895e-02	-4.6585206707827988e-02	-8.4782761586614200e-02	4.3691539381940141e-02	-1.2847430096855433e-01	8.6082920175247241e-02	4.3776720034918441e-02	-2.9002672831353522e-03	-2.8461499315609720e-22	-2.9002672831353522e-03	2.9002672831353522e-03
255                     	-5.4545301592581596e-03	4.1210980641448701e-02	-4.6665510800706862e-02	-8.5095589814239106e-02	4.3980131941755568e-02	-1.2907572175599469e-01	8.6527926848875128e-02	4.3938245721077782e-02	-2.8163913894208828e-03	-3.0049003229306185e-22	-2.8163913894208828e-03	2.8163913894208828e-03
256                     	-5.3351458864321537e-03	4.1433705270982356e-02	-4.6768851157414512e-02	-8.5411336288257714e-02	4.4242132611605596e-02	-1.2965346889986329e-01	8.6947800755734453e-02	4.4101278214198431e-02	-2.7547485295956915e-03	-3.0993580961218369e-22	-2.7547485295956915e-03	2.7547485295956915e-03
257                     	-5.2651483033792426e-03	4.1622085292616615e-02	-4.6887233595995850e-02	-8.5708391075681678e-02	4.4460861315881554e-02	-1.3016925239156324e-01	8.7315056853722400e-02	4.4254659444306232e-02	-2.7186059867121558e-03	-3.2071679631586410e-22	-2.7186059867121558e-03	2.7186059867121558e-03
258                     	-5.2464312194767061e-03	4.1767413453884961e-02	-4.7013844673361671e-02	-8.5971724642207342e-02	4.4626513639645017e-02	-1.3059823828185235e-01	8.7612375960748681e-02	4.4390629063623316e-02	-2.7089416100565958e-03	-3.2347909898777701e-22	-2.7089416100565958e-03	2.7089416100565958e-03
259                     	-5.2781059809164496e-03	4.1860204448812562e-02	-4.7138310429729012e-02	-8.6182106179853557e-02	4.4728545470576378e-02	-1.3091065165042995e-01	8.7819598560503156e-02	4.4499257439270787e-02	-2.7252965522379081e-03	-3.2497184355223570e-22	-2.7252965522379081e-03	2.7252965522379081e-03
260                     	-5.3573793770608676e-03	4.1896870837107025e-02	-4.7254250214167896e-02	-8.6329883043323202e-02	4.4763363701806710e-02	-1.3109324674512990e-01	8.7928305223468312e-02	4.4575560525637457e-02	-2.7662285672405773e-03	-3.1732567750398609e-22	-2.7662285672405773e-03	2.7662285672405773e-03
261                     	-5.4800626398274124e-03	4.1868412664741436e-02	-4.7348475304568843e-02	-8.6393568729775272e-02	4.4721331987340594e-02	-1.3111490071711587e-01	8.7918116352228223e-02	4.4608443984655140e-02	-2.8295748271004290e-03	-3.0968960932763323e-22	-2.8295748271004290e-03	2.8295748271004290e-03
262                     	-5.6404315688149001e-03	4.1773049999754272e-02	-4.7413481568569178e-02	-8.6364172974389197e-02	4.4601118786373725e-02	-1.3096529176076294e-01	8.7783205273568324e-02	4.4593265784161729e-02	-2.9123796989305715e-03	-2.9369099859678881e-22	-2.9123796989305715e-03	2.9123796989305715e-03
263                     	-5.8276433014640512e-03	4.1612836902465061e-02	-4.7440480203929117e-02	-8.6235174159989547e-02	4.4405728048053421e-02	-1.3064090220804297e-01	8.7523315128048201e-02	4.4526658553197089e-02	-3.0090445804945151e-03	-2.7870403043091831e-22	-3.0090445804945151e-03	3.0090445804945151e-03
264                     	-6.0303429513961903e-03	4.1395053937660804e-02	-4.7425396889056996e-02	-8.6009677066378534e-02	4.4144466301505710e-02	-1.3015414336788422e-01	8.7149304834694977e-02	4.4410225413358900e-02	-3.1137064912437869e-03	-2.5832099117399265e-22	-3.1137064912437869e-03	3.1137064912437869e-03
265                     	-6.2365439814452460e-03	4.1131048961492701e-02	-4.7367592942937957e-02	-8.5698051970745995e-02	4.3830818292127698e-02	-1.2952887026287369e-01	8.6679844277500695e-02	4.4249320952215329e-02	-3.2201763041449288e-03	-2.4142211587340906e-22	-3.2201763041449288e-03	3.2201763041449288e-03
266                     	-6.4372844859127056e-03	4.0829347863444269e-02	-4.7266632349356970e-02	-8.5308132737712608e-02	4.3475057375892842e-02	-1.2878319011360545e-01	8.6129123744749139e-02	4.4047990106400620e-02	-3.3238266299810597e-03	-2.2205259651288516e-22	-3.3238266299810597e-03	3.3238266299810597e-03
267                     	-6.6231708069415937e-03	4.0503087314017680e-02	-4.7126258120959282e-02	-8.4856264883237345e-02	4.3092570348335225e-02	-1.2794883523157258e-01	8.5520702789953898e-02	4.3814672717488484e-02	-3.4198071486822561e-03	-2.0796738772664559e-22	-3.4198071486822561e-03	3.4198071486822561e-03
268                     	-6.7866110419646753e-03	4.0163267142432964e-02	-4.6949878184397643e-02	-8.4356400221551178e-02	4.2696540622657347e-02	-1.2705294084420854e-01	8.4874740733432930e-02	4.3556572663415304e-02	-3.5041978582693416e-03	-1.9383860912510023e-22	-3.5041978582693416e-03	3.5041978582693416e-03
269                     	-6.9241716732104585e-03	3.9816982902332515e-02	-4.6741154575542981e-02	-8.3818955912119866e-02	4.2295359818670733e-02	-1.2611431573079060e-01	8.4204837774730659e-02	4.3279068738937748e-02	-3.5752258966250073e-03	-1.8593593652032199e-22	-3.5752258966250073e-03	3.5752258966250073e-03
270                     	-7.0278752023456119e-03	3.9481710092998466e-02	-4.6509585295344082e-02	-8.3270051863395006e-02	4.1909715502786604e-02	-1.2517976736618161e-01	8.3544741434484107e-02	4.2995647694171274e-02	-3.6287721633026346e-03	-1.7848126438998220e-22	-3.6287721633026346e-03	3.6287721633026346e-03
271                     	-7.0930403168445516e-03	3.9169650418865276e-02	-4.6262690735709829e-02	-8.2728786054746650e-02	4.1553869629230314e-02	-1.2428265568397696e-01	8.2918262656603639e-02	4.2716170577287549e-02	-3.6624195100047026e-03	-1.7727814712452105e-22	-3.6624195100047026e-03	3.6624195100047026e-03
272                     	-7.1127583512861003e-03	3.8900992013096464e-02	-4.6013750364382558e-02	-8.2227566985786565e-02	4.1251273518163059e-02	-1.2347884050394961e-01	8.2365057011056342e-02	4.2457371188739511e-02	-3.6726007173307298e-03	-1.7664559797923503e-22	-3.6726007173307298e-03	3.6726007173307298e-03
273                     	-7.0837722313882266e-03	3.8688295324509965e-02	-4.5772067555898195e-02	-8.1787566586724356e-02	4.1016330660800938e-02	-1.2280389724752529e-01	8.1910113954163116e-02	4.2230181440204080e-02	-3.6576340279716969e-03	-1.8167622442822305e-22	-3.6576340279716969e-03	3.6576340279716969e-03
274                     	-7.0057948504546044e-03	3.8539257454577251e-02	-4.5545052305031856e-02	-8.1423413881140452e-02	4.0857578964332272e-02	-1.2228099284547274e-01	8.1569285904902505e-02	4.2042154879804554e-02	-3.6173711972935486e-03	-1.8919842890591281e-22	-3.6173711972935486e-03	3.6173711972935486e-03
275                     	-6.8800461304758774e-03	3.8461982697251929e-02	-4.5342028827727809e-02	-8.1151985843809546e-02	4.0783689713004515e-02	-1.2193567555681406e-01	8.1359682634909294e-02	4.1902005762489869e-02	-3.5524421196574838e-03	-2.0048142859700635e-22	-3.5524421196574838e-03	3.5524421196574838e-03
276                     	-6.7128147755371216e-03	3.8456220595026007e-02	-4.5169035370563132e-02	-8.0978887105918662e-02	4.0793593816058002e-02	-1.2177248092197665e-01	8.1283037369017333e-02	4.1812627982794566e-02	-3.4660939037087202e-03	-2.1386756372596224e-22	-3.4660939037087202e-03	3.4660939037087202e-03
277                     	-6.5063723546838351e-03	3.8518354988259750e-02	-4.5024727342943577e-02	-8.0899313903000578e-02	4.0882845692790389e-02	-1.2178215959579097e-01	8.1332502644290677e-02	4.1771541165601667e-02	-3.3594994511112705e-03	-2.3136751636502197e-22	-3.3594994511112705e-03	3.3594994511112705e-03
278                     	-6.2707652533532856e-03	3.8646781317001867e-02	-4.4917546570355155e-02	-8.0919887131428114e-02	4.1048564161847816e-02	-1.2196845129327594e-01	8.1508507727561880e-02	4.1782163943678514e-02	-3.2378461112085519e-03	-2.4950171268088457e-22	-3.2378461112085519e-03	3.2378461112085519e-03
279                     	-6.0091934798127047e-03	3.8845525101315469e-02	-4.4854718581128175e-02	-8.1051501793758834e-02	4.1295064151877496e-02	-1.2234656594563634e-01	8.1820815048756906e-02	4.1850121841221818e-02	-3.1027861758510045e-03	-2.7069017340887980e-22	-3.1027861758510045e-03	3.1027861758510045e-03
280                     	-5.7354825098693196e-03	3.9108171684415244e-02	-4.4843654194284564e-02	-8.1295122528107916e-02	4.1613606144482403e-02	-1.2290872867259031e-01	8.2261167408536368e-02	4.1975912939349908e-02	-2.9614582894096513e-03	-2.9106717281283238e-22	-2.9614582894096513e-03	2.9614582894096513e-03
281                     	-5.4585393092710247e-03	3.9421470188597395e-02	-4.4880009497868426e-02	-8.1633711341957516e-02	4.1988490380247351e-02	-1.2362220172220487e-01	8.2805346051226109e-02	4.2150739843232914e-02	-2.8184614734144474e-03	-3.1318868755000622e-22	-2.8184614734144474e-03	2.8184614734144474e-03
282                     	-5.1939795776120802e-03	3.9769312913786208e-02	-4.4963292491398285e-02	-8.2051193841729195e-02	4.2400564028053415e-02	-1.2445175786978260e-01	8.3426160948918013e-02	4.2366302702592250e-02	-2.6818587361526407e-03	-3.3324124317194407e-22	-2.6818587361526407e-03	2.6818587361526407e-03
283                     	-4.9491577365443802e-03	4.0142553162108185e-02	-4.5091710898652569e-02	-8.2536977223394856e-02	4.2839156900334366e-02	-1.2537613412372922e-01	8.4107645512031787e-02	4.2617132030380381e-02	-2.5554474587386033e-03	-3.5346809328438189e-22	-2.5554474587386033e-03	2.5554474587386033e-03
284                     	-4.7346887420592586e-03	4.0525199485465686e-02	-4.5259888227524948e-02	-8.3070369747389544e-02	4.3285165223267960e-02	-1.2635553497065752e-01	8.4820350096962732e-02	4.2892543856495317e-02	-2.4447085661613156e-03	-3.7008873893912353e-22	-2.4447085661613156e-03	2.4447085661613156e-03
285                     	-4.5543705240531319e-03	4.0911722612610023e-02	-4.5466093136663159e-02	-8.3644340567334122e-02	4.3732092639682342e-02	-1.2737643320701647e-01	8.5554262923349403e-02	4.3188907874636591e-02	-2.3516030810470413e-03	-3.8576516136627265e-22	-2.3516030810470413e-03	2.3516030810470413e-03
286                     	-4.4147866719962299e-03	4.1287652012769946e-02	-4.5702438684766179e-02	-8.4237239726095162e-02	4.4163001286876523e-02	-1.2840024101297168e-01	8.6281621149924104e-02	4.3495045348768066e-02	-2.2795303731222385e-03	-3.9698972878703558e-22	-2.2795303731222385e-03	2.2795303731222385e-03
287                     	-4.3248625637218726e-03	4.1633348685882421e-02	-4.5958211249604301e-02	-8.4819675127401781e-02	4.4554996779315188e-02	-1.2937467190671698e-01	8.6964834343016079e-02	4.3795779967743365e-02	-2.2330989708106404e-03	-4.0652763983338779e-22	-2.2330989708106404e-03	2.2330989708106404e-03
288                     	-4.2861212141149258e-03	4.1938971662109047e-02	-4.6225092876223964e-02	-8.5374062495980549e-02	4.4896914912219490e-02	-1.3027097740820004e-01	8.7583946160209772e-02	4.4082032269166509e-02	-2.2130952674188167e-03	-4.1087240673941374e-22	-2.2130952674188167e-03	2.2130952674188167e-03
289                     	-4.2986829684566220e-03	4.2195789645739702e-02	-4.6494472614196321e-02	-8.5883608390950411e-02	4.5178985544710802e-02	-1.3106259393566122e-01	8.8120789740186015e-02	4.4345131129968011e-02	-2.2195814020135479e-03	-4.1359472230973537e-22	-2.2195814020135479e-03	2.2195814020135479e-03
290                     	-4.3622619110984164e-03	4.2392330267100514e-02	-4.6754592178198932e-02	-8.6325817304625407e-02	4.5388435070447368e-02	-1.3171425237507278e-01	8.8551343722760079e-02	4.4573461222649720e-02	-2.2524097449462422e-03	-4.1071790087195134e-22	-2.2524097449462422e-03	2.2524097449462422e-03
291                     	-4.4728751617315321e-03	4.2527768158174710e-02	-4.7000643319906235e-02	-8.6695233899660787e-02	4.5524800315405463e-02	-1.3222003421506626e-01	8.8872417265235856e-02	4.4764205739040476e-02	-2.3095237763188954e-03	-4.0732055519370927e-22	-2.3095237763188954e-03	2.3095237763188954e-03
292                     	-4.6260151049220188e-03	4.2595236653215678e-02	-4.7221251758137697e-02	-8.6974194474285282e-02	4.5581077946547831e-02	-1.3255527242083312e-01	8.9068175183690479e-02	4.4908244205676684e-02	-2.3885960345675808e-03	-3.9788933373137778e-22	-2.3885960345675808e-03	2.3885960345675808e-03
293                     	-4.8159907401283944e-03	4.2597938330259565e-02	-4.7413929070387967e-02	-8.7163390584171441e-02	4.5561494731484575e-02	-1.3272488531565602e-01	8.9143190023570296e-02	4.5005933700323769e-02	-2.4866880292166260e-03	-3.8935695760218978e-22	-2.4866880292166260e-03	2.4866880292166260e-03
294                     	-5.0363513713269888e-03	4.2535005769844432e-02	-4.7571357141171416e-02	-8.7254895730287621e-02	4.5466053371476647e-02	-1.3272094910176430e-01	8.9093501236620465e-02	4.5053181455507928e-02	-2.6004690087243934e-03	-3.7615730698373469e-22	-2.6004690087243934e-03	2.6004690087243934e-03
295                     	-5.2762355402036880e-03	4.2412746231277082e-02	-4.7688981771480780e-02	-8.7250407496341623e-02	4.5303112778867387e-02	-1.3255352027520900e-01	8.8928316527038198e-02	4.5050864001378928e-02	-2.7243307691247835e-03	-3.6372099136016532e-22	-2.7243307691247835e-03	2.7243307691247835e-03
296                     	-5.5257613361339927e-03	4.2239960775578005e-02	-4.7765722111711990e-02	-8.7157401783261770e-02	4.5083692318209898e-02	-1.3224109410147167e-01	8.8662393209840776e-02	4.5002841443644997e-02	-2.8531708859776839e-03	-3.4601615368481649e-22	-2.8531708859776839e-03	2.8531708859776839e-03
297                     	-5.7717468414386856e-03	4.2032908741631722e-02	-4.7804655583070413e-02	-8.6994603428350789e-02	4.4827311729002402e-02	-1.3182191515735320e-01	8.8324613443177796e-02	4.4918782162351067e-02	-2.9801830096317359e-03	-3.3236115108252109e-22	-2.9801830096317359e-03	2.9801830096317359e-03
298                     	-6.0082456576503514e-03	4.1798564365316794e-02	-4.7806810022967154e-02	-8.6769761274730559e-02	4.4542305052700411e-02	-1.3131206632743098e-01	8.7927185690065690e-02	4.4802687194141974e-02	-3.1022967774795907e-03	-3.1464975263964374e-22	-3.1022967774795907e-03	3.1022967774795907e-03
299                     	-6.2258529685053580e-03	4.1547596802924538e-02	-4.7773449771429902e-02	-8.6494431176431838e-02	4.4241159314729515e-02	-1.3073559049116135e-01	8.7488374902945434e-02	4.4660523287177220e-02	-3.2146561079210651e-03	-3.0213423826267981e-22	-3.2146561079210651e-03	3.2146561079210651e-03
300                     	-6.4186178804914356e-03	4.1286035421464091e-02	-4.7704653301955537e-02	-8.6174527687868430e-02	4.3931297583414214e-02	-1.3010582527128264e-01	8.7018561427348429e-02	4.4495344361709814e-02	-3.3141883173779343e-03	-2.8645724070862678e-22	-3.3141883173779343e-03	3.3141883173779343e-03
301                     	-6.5789977850171212e-03	4.1025087645331436e-02	-4.7604085430348553e-02	-8.5824452408728047e-02	4.3625776756700811e-02	-1.2945022916542887e-01	8.6538002961064842e-02	4.4314586537839991e-02	-3.3969988563160307e-03	-2.7605346365903518e-22	-3.3969988563160307e-03	3.3969988563160307e-03
